location,date,vaccine,total_vaccinations
Chile,2021-01-17,Pfizer/BioNTech,22182
Chile,2021-01-18,Pfizer/BioNTech,33233
Chile,2021-01-19,Pfizer/BioNTech,52600
Chile,2021-01-20,Pfizer/BioNTech,61910
Chile,2021-01-21,Pfizer/BioNTech,64967
Chile,2021-01-22,Pfizer/BioNTech,65382
Chile,2021-01-23,Pfizer/BioNTech,65382
Chile,2021-01-24,Pfizer/BioNTech,65382
Chile,2021-01-25,Pfizer/BioNTech,66802
Chile,2021-01-26,Pfizer/BioNTech,67416
Chile,2021-01-27,Pfizer/BioNTech,67451
Chile,2021-01-28,Pfizer/BioNTech,67451
Chile,2021-01-29,Pfizer/BioNTech,67456
Chile,2021-01-30,Pfizer/BioNTech,67457
Chile,2021-01-31,Pfizer/BioNTech,67458
Chile,2021-02-01,Pfizer/BioNTech,67458
Chile,2021-02-02,Pfizer/BioNTech,67464
Chile,2021-02-02,Sinovac,13187
Chile,2021-02-03,Pfizer/BioNTech,67464
Chile,2021-02-03,Sinovac,183577
Chile,2021-02-04,Pfizer/BioNTech,69592
Chile,2021-02-04,Sinovac,357607
Chile,2021-02-05,Pfizer/BioNTech,70281
Chile,2021-02-05,Sinovac,526427
Chile,2021-02-06,Pfizer/BioNTech,70287
Chile,2021-02-06,Sinovac,554280
Chile,2021-02-07,Pfizer/BioNTech,70289
Chile,2021-02-07,Sinovac,562918
Chile,2021-02-08,Pfizer/BioNTech,82090
Chile,2021-02-08,Sinovac,784416
Chile,2021-02-09,Pfizer/BioNTech,101573
Chile,2021-02-09,Sinovac,1026839
Chile,2021-02-10,Pfizer/BioNTech,110020
Chile,2021-02-10,Sinovac,1299189
Chile,2021-02-11,Pfizer/BioNTech,113094
Chile,2021-02-11,Sinovac,1550417
Chile,2021-02-12,Pfizer/BioNTech,113454
Chile,2021-02-12,Sinovac,1779554
Chile,2021-02-13,Pfizer/BioNTech,113487
Chile,2021-02-13,Sinovac,1809084
Chile,2021-02-14,Pfizer/BioNTech,113487
Chile,2021-02-14,Sinovac,1813552
Chile,2021-02-15,Pfizer/BioNTech,113488
Chile,2021-02-15,Sinovac,2079429
Chile,2021-02-16,Pfizer/BioNTech,113501
Chile,2021-02-16,Sinovac,2299513
Chile,2021-02-17,Pfizer/BioNTech,113501
Chile,2021-02-17,Sinovac,2487571
Chile,2021-02-18,Pfizer/BioNTech,113504
Chile,2021-02-18,Sinovac,2642851
Chile,2021-02-19,Pfizer/BioNTech,113505
Chile,2021-02-19,Sinovac,2784994
Chile,2021-02-20,Pfizer/BioNTech,113507
Chile,2021-02-20,Sinovac,2794633
Chile,2021-02-21,Pfizer/BioNTech,113507
Chile,2021-02-21,Sinovac,2795795
Chile,2021-02-22,Pfizer/BioNTech,125604
Chile,2021-02-22,Sinovac,2891838
Chile,2021-02-23,Pfizer/BioNTech,150450
Chile,2021-02-23,Sinovac,2961247
Chile,2021-02-24,Pfizer/BioNTech,178971
Chile,2021-02-24,Sinovac,3019008
Chile,2021-02-25,Pfizer/BioNTech,212690
Chile,2021-02-25,Sinovac,3071378
Chile,2021-02-26,Pfizer/BioNTech,242426
Chile,2021-02-26,Sinovac,3120047
Chile,2021-02-27,Pfizer/BioNTech,248752
Chile,2021-02-27,Sinovac,3123769
Chile,2021-02-28,Pfizer/BioNTech,248754
Chile,2021-02-28,Sinovac,3124122
Chile,2021-03-01,Pfizer/BioNTech,263656
Chile,2021-03-01,Sinovac,3246795
Chile,2021-03-02,Pfizer/BioNTech,294579
Chile,2021-03-02,Sinovac,3387256
Chile,2021-03-03,Pfizer/BioNTech,313148
Chile,2021-03-03,Sinovac,3680674
Chile,2021-03-04,Pfizer/BioNTech,322259
Chile,2021-03-04,Sinovac,3982198
Chile,2021-03-05,Pfizer/BioNTech,328018
Chile,2021-03-05,Sinovac,4274431
Chile,2021-03-06,Pfizer/BioNTech,328362
Chile,2021-03-06,Sinovac,4307878
Chile,2021-03-07,Pfizer/BioNTech,328470
Chile,2021-03-07,Sinovac,4315737
Chile,2021-03-08,Pfizer/BioNTech,341070
Chile,2021-03-08,Sinovac,4653896
Chile,2021-03-09,Pfizer/BioNTech,378656
Chile,2021-03-09,Sinovac,4992948
Chile,2021-03-10,Pfizer/BioNTech,420272
Chile,2021-03-10,Sinovac,5352792
Chile,2021-03-11,Pfizer/BioNTech,466016
Chile,2021-03-11,Sinovac,5724230
Chile,2021-03-12,Pfizer/BioNTech,483433
Chile,2021-03-12,Sinovac,6081309
Chile,2021-03-13,Pfizer/BioNTech,483986
Chile,2021-03-13,Sinovac,6131236
Chile,2021-03-14,Pfizer/BioNTech,483986
Chile,2021-03-14,Sinovac,6137824
Chile,2021-03-15,Pfizer/BioNTech,507919
Chile,2021-03-15,Sinovac,6544320
Chile,2021-03-16,Pfizer/BioNTech,561470
Chile,2021-03-16,Sinovac,6901130
Chile,2021-03-17,Pfizer/BioNTech,617024
Chile,2021-03-17,Sinovac,7212989
Chile,2021-03-18,Pfizer/BioNTech,666633
Chile,2021-03-18,Sinovac,7498443
Chile,2021-03-19,Pfizer/BioNTech,689814
Chile,2021-03-19,Sinovac,7769977
Chile,2021-03-20,Pfizer/BioNTech,691735
Chile,2021-03-20,Sinovac,7802263
Chile,2021-03-21,Pfizer/BioNTech,691745
Chile,2021-03-21,Sinovac,7806278
Chile,2021-03-22,Pfizer/BioNTech,727847
Chile,2021-03-22,Sinovac,8038998
Chile,2021-03-23,Pfizer/BioNTech,787791
Chile,2021-03-23,Sinovac,8220030
Chile,2021-03-24,Pfizer/BioNTech,840701
Chile,2021-03-24,Sinovac,8386262
Chile,2021-03-25,Pfizer/BioNTech,895304
Chile,2021-03-25,Sinovac,8544404
Chile,2021-03-26,Pfizer/BioNTech,933745
Chile,2021-03-26,Sinovac,8723724
Chile,2021-03-27,Pfizer/BioNTech,935779
Chile,2021-03-27,Sinovac,8737384
Chile,2021-03-28,Pfizer/BioNTech,935779
Chile,2021-03-28,Sinovac,8738777
Chile,2021-03-29,Pfizer/BioNTech,957833
Chile,2021-03-29,Sinovac,8983557
Chile,2021-03-30,Pfizer/BioNTech,1015339
Chile,2021-03-30,Sinovac,9204803
Chile,2021-03-31,Pfizer/BioNTech,1061525
Chile,2021-03-31,Sinovac,9439031
Chile,2021-04-01,Pfizer/BioNTech,1085315
Chile,2021-04-01,Sinovac,9718672
Chile,2021-04-02,Pfizer/BioNTech,1085541
Chile,2021-04-02,Sinovac,9725489
Chile,2021-04-03,Pfizer/BioNTech,1085734
Chile,2021-04-03,Sinovac,9728525
Chile,2021-04-04,Pfizer/BioNTech,1085738
Chile,2021-04-04,Sinovac,9729647
Chile,2021-04-05,Pfizer/BioNTech,1116903
Chile,2021-04-05,Sinovac,9983411
Chile,2021-04-06,Pfizer/BioNTech,1199724
Chile,2021-04-06,Sinovac,10140506
Chile,2021-04-07,Pfizer/BioNTech,1289027
Chile,2021-04-07,Sinovac,10284576
Chile,2021-04-08,Pfizer/BioNTech,1367319
Chile,2021-04-08,Sinovac,10445912
Chile,2021-04-09,Pfizer/BioNTech,1416580
Chile,2021-04-09,Sinovac,10615669
Chile,2021-04-10,Pfizer/BioNTech,1424414
Chile,2021-04-10,Sinovac,10633874
Chile,2021-04-11,Pfizer/BioNTech,1424920
Chile,2021-04-11,Sinovac,10635822
Chile,2021-04-12,Pfizer/BioNTech,1489728
Chile,2021-04-12,Sinovac,10808139
Chile,2021-04-13,Pfizer/BioNTech,1577982
Chile,2021-04-13,Sinovac,10955311
Chile,2021-04-14,Pfizer/BioNTech,1667534
Chile,2021-04-14,Sinovac,11095358
Chile,2021-04-15,Pfizer/BioNTech,1735577
Chile,2021-04-15,Sinovac,11234588
Chile,2021-04-16,Pfizer/BioNTech,1786346
Chile,2021-04-16,Sinovac,11378155
Chile,2021-04-17,Pfizer/BioNTech,1792276
Chile,2021-04-17,Sinovac,11394521
Chile,2021-04-18,Pfizer/BioNTech,1792956
Chile,2021-04-18,Sinovac,11396483
Chile,2021-04-19,Pfizer/BioNTech,1817030
Chile,2021-04-19,Sinovac,11567583
Chile,2021-04-20,Pfizer/BioNTech,1861531
Chile,2021-04-20,Sinovac,11712528
Chile,2021-04-21,Pfizer/BioNTech,1907614
Chile,2021-04-21,Sinovac,11844114
Chile,2021-04-22,Pfizer/BioNTech,1954745
Chile,2021-04-22,Sinovac,11997776
Chile,2021-04-23,Pfizer/BioNTech,1983738
Chile,2021-04-23,Sinovac,12152487
Chile,2021-04-24,Pfizer/BioNTech,1986135
Chile,2021-04-24,Sinovac,12167780
Chile,2021-04-25,Pfizer/BioNTech,1986136
Chile,2021-04-25,Sinovac,12168823
Chile,2021-04-26,Pfizer/BioNTech,2031517
Chile,2021-04-26,Sinovac,12320209
Chile,2021-04-27,Pfizer/BioNTech,2095414
Chile,2021-04-27,Sinovac,12427915
Chile,2021-04-28,Oxford/AstraZeneca,3607
Chile,2021-04-28,Pfizer/BioNTech,2150309
Chile,2021-04-28,Sinovac,12538612
Chile,2021-04-29,Oxford/AstraZeneca,10151
Chile,2021-04-29,Pfizer/BioNTech,2182878
Chile,2021-04-29,Sinovac,12654961
Chile,2021-04-30,Oxford/AstraZeneca,23878
Chile,2021-04-30,Pfizer/BioNTech,2213936
Chile,2021-04-30,Sinovac,12698074
Chile,2021-05-01,Oxford/AstraZeneca,24164
Chile,2021-05-01,Pfizer/BioNTech,2215112
Chile,2021-05-01,Sinovac,12698913
Chile,2021-05-02,Oxford/AstraZeneca,24346
Chile,2021-05-02,Pfizer/BioNTech,2215504
Chile,2021-05-02,Sinovac,12699804
Chile,2021-05-03,Oxford/AstraZeneca,44444
Chile,2021-05-03,Pfizer/BioNTech,2239424
Chile,2021-05-03,Sinovac,12807743
Chile,2021-05-04,Oxford/AstraZeneca,61216
Chile,2021-05-04,Pfizer/BioNTech,2285606
Chile,2021-05-04,Sinovac,12914548
Chile,2021-05-05,Oxford/AstraZeneca,71044
Chile,2021-05-05,Pfizer/BioNTech,2334218
Chile,2021-05-05,Sinovac,13031359
Chile,2021-05-06,Oxford/AstraZeneca,78260
Chile,2021-05-06,Pfizer/BioNTech,2375128
Chile,2021-05-06,Sinovac,13141572
Chile,2021-05-07,Oxford/AstraZeneca,82407
Chile,2021-05-07,Pfizer/BioNTech,2409146
Chile,2021-05-07,Sinovac,13251430
Chile,2021-05-08,Oxford/AstraZeneca,83077
Chile,2021-05-08,Pfizer/BioNTech,2414886
Chile,2021-05-08,Sinovac,13270618
Chile,2021-05-09,Oxford/AstraZeneca,83147
Chile,2021-05-09,Pfizer/BioNTech,2414951
Chile,2021-05-09,Sinovac,13271890
Chile,2021-05-10,Oxford/AstraZeneca,86102
Chile,2021-05-10,Pfizer/BioNTech,2454483
Chile,2021-05-10,Sinovac,13403190
Chile,2021-05-11,Oxford/AstraZeneca,88083
Chile,2021-05-11,Pfizer/BioNTech,2520679
Chile,2021-05-11,Sinovac,13527835
Chile,2021-05-12,Oxford/AstraZeneca,89751
Chile,2021-05-12,Pfizer/BioNTech,2580187
Chile,2021-05-12,Sinovac,13650062
Chile,2021-05-13,Oxford/AstraZeneca,90303
Chile,2021-05-13,Pfizer/BioNTech,2628138
Chile,2021-05-13,Sinovac,13759288
Chile,2021-05-14,Oxford/AstraZeneca,90546
Chile,2021-05-14,Pfizer/BioNTech,2673089
Chile,2021-05-14,Sinovac,13873613
Chile,2021-05-15,Oxford/AstraZeneca,90586
Chile,2021-05-15,Pfizer/BioNTech,2673383
Chile,2021-05-15,Sinovac,13874738
Chile,2021-05-16,Oxford/AstraZeneca,90586
Chile,2021-05-16,Pfizer/BioNTech,2673463
Chile,2021-05-16,Sinovac,13875094
Chile,2021-05-17,Oxford/AstraZeneca,90881
Chile,2021-05-17,Pfizer/BioNTech,2726871
Chile,2021-05-17,Sinovac,13993120
Chile,2021-05-18,Oxford/AstraZeneca,92311
Chile,2021-05-18,Pfizer/BioNTech,2805567
Chile,2021-05-18,Sinovac,14096845
Chile,2021-05-19,Oxford/AstraZeneca,98830
Chile,2021-05-19,Pfizer/BioNTech,2885150
Chile,2021-05-19,Sinovac,14177801
Chile,2021-05-20,Oxford/AstraZeneca,105548
Chile,2021-05-20,Pfizer/BioNTech,2956155
Chile,2021-05-20,Sinovac,14291983
Chile,2021-05-21,Oxford/AstraZeneca,105619
Chile,2021-05-21,Pfizer/BioNTech,2963208
Chile,2021-05-21,Sinovac,14294529
Chile,2021-05-22,Oxford/AstraZeneca,106112
Chile,2021-05-22,Pfizer/BioNTech,2975820
Chile,2021-05-22,Sinovac,14314550
Chile,2021-05-23,Oxford/AstraZeneca,106132
Chile,2021-05-23,Pfizer/BioNTech,2976950
Chile,2021-05-23,Sinovac,14317685
Chile,2021-05-24,Oxford/AstraZeneca,118542
Chile,2021-05-24,Pfizer/BioNTech,3051238
Chile,2021-05-24,Sinovac,14468024
Chile,2021-05-25,Oxford/AstraZeneca,136119
Chile,2021-05-25,Pfizer/BioNTech,3162749
Chile,2021-05-25,Sinovac,14585773
Chile,2021-05-26,Oxford/AstraZeneca,161508
Chile,2021-05-26,Pfizer/BioNTech,3236969
Chile,2021-05-26,Sinovac,14715255
Chile,2021-05-27,Oxford/AstraZeneca,195443
Chile,2021-05-27,Pfizer/BioNTech,3293725
Chile,2021-05-27,Sinovac,14827828
Chile,2021-05-28,Oxford/AstraZeneca,227546
Chile,2021-05-28,Pfizer/BioNTech,3341796
Chile,2021-05-28,Sinovac,14934038
Chile,2021-05-29,Oxford/AstraZeneca,235988
Chile,2021-05-29,Pfizer/BioNTech,3354060
Chile,2021-05-29,Sinovac,14960722
Chile,2021-05-30,Oxford/AstraZeneca,237382
Chile,2021-05-30,Pfizer/BioNTech,3355621
Chile,2021-05-30,Sinovac,14967862
Chile,2021-05-31,CanSino,74
Chile,2021-05-31,Oxford/AstraZeneca,281181
Chile,2021-05-31,Pfizer/BioNTech,3423778
Chile,2021-05-31,Sinovac,15071586
Chile,2021-06-01,CanSino,10461
Chile,2021-06-01,Oxford/AstraZeneca,326594
Chile,2021-06-01,Pfizer/BioNTech,3527156
Chile,2021-06-01,Sinovac,15133895
Chile,2021-06-02,CanSino,33785
Chile,2021-06-02,Oxford/AstraZeneca,359079
Chile,2021-06-02,Pfizer/BioNTech,3607261
Chile,2021-06-02,Sinovac,15202251
Chile,2021-06-03,CanSino,73410
Chile,2021-06-03,Oxford/AstraZeneca,361423
Chile,2021-06-03,Pfizer/BioNTech,3654842
Chile,2021-06-03,Sinovac,15276563
Chile,2021-06-04,CanSino,107782
Chile,2021-06-04,Oxford/AstraZeneca,362977
Chile,2021-06-04,Pfizer/BioNTech,3679368
Chile,2021-06-04,Sinovac,15361358
Chile,2021-06-05,CanSino,117696
Chile,2021-06-05,Oxford/AstraZeneca,363287
Chile,2021-06-05,Pfizer/BioNTech,3684485
Chile,2021-06-05,Sinovac,15383756
Chile,2021-06-06,CanSino,119487
Chile,2021-06-06,Oxford/AstraZeneca,363317
Chile,2021-06-06,Pfizer/BioNTech,3685078
Chile,2021-06-06,Sinovac,15386347
Chile,2021-06-07,CanSino,146961
Chile,2021-06-07,Oxford/AstraZeneca,365273
Chile,2021-06-07,Pfizer/BioNTech,3696819
Chile,2021-06-07,Sinovac,15526669
Chile,2021-06-08,CanSino,167044
Chile,2021-06-08,Oxford/AstraZeneca,366958
Chile,2021-06-08,Pfizer/BioNTech,3710463
Chile,2021-06-08,Sinovac,15676092
Chile,2021-06-09,CanSino,183773
Chile,2021-06-09,Oxford/AstraZeneca,368929
Chile,2021-06-09,Pfizer/BioNTech,3722753
Chile,2021-06-09,Sinovac,15838848
Chile,2021-06-10,CanSino,196936
Chile,2021-06-10,Oxford/AstraZeneca,370217
Chile,2021-06-10,Pfizer/BioNTech,3736723
Chile,2021-06-10,Sinovac,16013606
Chile,2021-06-11,CanSino,200982
Chile,2021-06-11,Oxford/AstraZeneca,371453
Chile,2021-06-11,Pfizer/BioNTech,3753626
Chile,2021-06-11,Sinovac,16170474
Chile,2021-06-12,CanSino,201375
Chile,2021-06-12,Oxford/AstraZeneca,371781
Chile,2021-06-12,Pfizer/BioNTech,3756441
Chile,2021-06-12,Sinovac,16199454
Chile,2021-06-13,CanSino,201424
Chile,2021-06-13,Oxford/AstraZeneca,371796
Chile,2021-06-13,Pfizer/BioNTech,3756986
Chile,2021-06-13,Sinovac,16200916
Chile,2021-06-14,CanSino,205601
Chile,2021-06-14,Oxford/AstraZeneca,372969
Chile,2021-06-14,Pfizer/BioNTech,3789049
Chile,2021-06-14,Sinovac,16385253
Chile,2021-06-15,CanSino,209281
Chile,2021-06-15,Oxford/AstraZeneca,373788
Chile,2021-06-15,Pfizer/BioNTech,3842293
Chile,2021-06-15,Sinovac,16538350
Chile,2021-06-16,CanSino,213235
Chile,2021-06-16,Oxford/AstraZeneca,374655
Chile,2021-06-16,Pfizer/BioNTech,3913987
Chile,2021-06-16,Sinovac,16688819
Chile,2021-06-17,CanSino,216277
Chile,2021-06-17,Oxford/AstraZeneca,375436
Chile,2021-06-17,Pfizer/BioNTech,3980748
Chile,2021-06-17,Sinovac,16802303
Chile,2021-06-18,CanSino,218654
Chile,2021-06-18,Oxford/AstraZeneca,376283
Chile,2021-06-18,Pfizer/BioNTech,4018362
Chile,2021-06-18,Sinovac,16868774
Chile,2021-06-19,CanSino,218932
Chile,2021-06-19,Oxford/AstraZeneca,376427
Chile,2021-06-19,Pfizer/BioNTech,4029873
Chile,2021-06-19,Sinovac,16893582
Chile,2021-06-20,CanSino,218944
Chile,2021-06-20,Oxford/AstraZeneca,376437
Chile,2021-06-20,Pfizer/BioNTech,4031104
Chile,2021-06-20,Sinovac,16896286
Chile,2021-06-21,CanSino,219022
Chile,2021-06-21,Oxford/AstraZeneca,376560
Chile,2021-06-21,Pfizer/BioNTech,4040817
Chile,2021-06-21,Sinovac,16906118
Chile,2021-06-22,CanSino,222784
Chile,2021-06-22,Oxford/AstraZeneca,378391
Chile,2021-06-22,Pfizer/BioNTech,4203995
Chile,2021-06-22,Sinovac,17046310
Chile,2021-06-23,CanSino,235209
Chile,2021-06-23,Oxford/AstraZeneca,380660
Chile,2021-06-23,Pfizer/BioNTech,4319468
Chile,2021-06-23,Sinovac,17167876
Chile,2021-06-24,CanSino,298789
Chile,2021-06-24,Oxford/AstraZeneca,384119
Chile,2021-06-24,Pfizer/BioNTech,4405667
Chile,2021-06-24,Sinovac,17267941
Chile,2021-06-25,CanSino,348916
Chile,2021-06-25,Oxford/AstraZeneca,388181
Chile,2021-06-25,Pfizer/BioNTech,4478475
Chile,2021-06-25,Sinovac,17352271
Chile,2021-06-26,CanSino,358996
Chile,2021-06-26,Oxford/AstraZeneca,389423
Chile,2021-06-26,Pfizer/BioNTech,4499480
Chile,2021-06-26,Sinovac,17372872
Chile,2021-06-27,CanSino,360251
Chile,2021-06-27,Oxford/AstraZeneca,389514
Chile,2021-06-27,Pfizer/BioNTech,4501727
Chile,2021-06-27,Sinovac,17374951
Chile,2021-06-28,CanSino,361477
Chile,2021-06-28,Oxford/AstraZeneca,389680
Chile,2021-06-28,Pfizer/BioNTech,4504424
Chile,2021-06-28,Sinovac,17376473
Chile,2021-06-29,CanSino,393388
Chile,2021-06-29,Oxford/AstraZeneca,395497
Chile,2021-06-29,Pfizer/BioNTech,4638168
Chile,2021-06-29,Sinovac,17454552
Chile,2021-06-30,CanSino,416301
Chile,2021-06-30,Oxford/AstraZeneca,399766
Chile,2021-06-30,Pfizer/BioNTech,4770389
Chile,2021-06-30,Sinovac,17500232
Chile,2021-07-01,CanSino,430320
Chile,2021-07-01,Oxford/AstraZeneca,402817
Chile,2021-07-01,Pfizer/BioNTech,4905602
Chile,2021-07-01,Sinovac,17530793
Chile,2021-07-02,CanSino,441795
Chile,2021-07-02,Oxford/AstraZeneca,405405
Chile,2021-07-02,Pfizer/BioNTech,5003497
Chile,2021-07-02,Sinovac,17560666
Chile,2021-07-03,CanSino,445225
Chile,2021-07-03,Oxford/AstraZeneca,405997
Chile,2021-07-03,Pfizer/BioNTech,5026813
Chile,2021-07-03,Sinovac,17571317
Chile,2021-07-04,CanSino,445626
Chile,2021-07-04,Oxford/AstraZeneca,406065
Chile,2021-07-04,Pfizer/BioNTech,5029812
Chile,2021-07-04,Sinovac,17572364
Chile,2021-07-05,CanSino,456038
Chile,2021-07-05,Oxford/AstraZeneca,409921
Chile,2021-07-05,Pfizer/BioNTech,5123511
Chile,2021-07-05,Sinovac,17619540
Chile,2021-07-06,CanSino,463632
Chile,2021-07-06,Oxford/AstraZeneca,413530
Chile,2021-07-06,Pfizer/BioNTech,5192985
Chile,2021-07-06,Sinovac,17669216
Chile,2021-07-07,CanSino,468432
Chile,2021-07-07,Oxford/AstraZeneca,416596
Chile,2021-07-07,Pfizer/BioNTech,5286750
Chile,2021-07-07,Sinovac,17729779
Chile,2021-07-08,CanSino,472300
Chile,2021-07-08,Oxford/AstraZeneca,418827
Chile,2021-07-08,Pfizer/BioNTech,5363098
Chile,2021-07-08,Sinovac,17804032
Chile,2021-07-09,CanSino,476218
Chile,2021-07-09,Oxford/AstraZeneca,421167
Chile,2021-07-09,Pfizer/BioNTech,5431907
Chile,2021-07-09,Sinovac,17868502
Chile,2021-07-10,CanSino,477793
Chile,2021-07-10,Oxford/AstraZeneca,422188
Chile,2021-07-10,Pfizer/BioNTech,5456974
Chile,2021-07-10,Sinovac,17884282
Chile,2021-07-11,CanSino,477964
Chile,2021-07-11,Oxford/AstraZeneca,422268
Chile,2021-07-11,Pfizer/BioNTech,5460233
Chile,2021-07-11,Sinovac,17885888
Chile,2021-07-12,CanSino,482055
Chile,2021-07-12,Oxford/AstraZeneca,424934
Chile,2021-07-12,Pfizer/BioNTech,5547076
Chile,2021-07-12,Sinovac,17972102
Chile,2021-07-13,CanSino,484890
Chile,2021-07-13,Oxford/AstraZeneca,426785
Chile,2021-07-13,Pfizer/BioNTech,5650435
Chile,2021-07-13,Sinovac,18048131
Chile,2021-07-14,CanSino,487614
Chile,2021-07-14,Oxford/AstraZeneca,428338
Chile,2021-07-14,Pfizer/BioNTech,5725277
Chile,2021-07-14,Sinovac,18131963
Chile,2021-07-15,CanSino,492923
Chile,2021-07-15,Oxford/AstraZeneca,431560
Chile,2021-07-15,Pfizer/BioNTech,5792282
Chile,2021-07-15,Sinovac,18223868
Chile,2021-07-16,CanSino,493020
Chile,2021-07-16,Oxford/AstraZeneca,431670
Chile,2021-07-16,Pfizer/BioNTech,5794737
Chile,2021-07-16,Sinovac,18226035
Chile,2021-07-17,CanSino,493489
Chile,2021-07-17,Oxford/AstraZeneca,431993
Chile,2021-07-17,Pfizer/BioNTech,5803971
Chile,2021-07-17,Sinovac,18239906
Chile,2021-07-18,CanSino,493591
Chile,2021-07-18,Oxford/AstraZeneca,431993
Chile,2021-07-18,Pfizer/BioNTech,5804843
Chile,2021-07-18,Sinovac,18241167
Chile,2021-07-19,CanSino,496227
Chile,2021-07-19,Oxford/AstraZeneca,433892
Chile,2021-07-19,Pfizer/BioNTech,5863825
Chile,2021-07-19,Sinovac,18301065
Chile,2021-07-20,CanSino,497963
Chile,2021-07-20,Oxford/AstraZeneca,435859
Chile,2021-07-20,Pfizer/BioNTech,5943631
Chile,2021-07-20,Sinovac,18352017
Chile,2021-07-21,CanSino,499365
Chile,2021-07-21,Oxford/AstraZeneca,438310
Chile,2021-07-21,Pfizer/BioNTech,6003737
Chile,2021-07-21,Sinovac,18392929
Chile,2021-07-22,CanSino,500959
Chile,2021-07-22,Oxford/AstraZeneca,440851
Chile,2021-07-22,Pfizer/BioNTech,6048928
Chile,2021-07-22,Sinovac,18422033
Chile,2021-07-23,CanSino,502189
Chile,2021-07-23,Oxford/AstraZeneca,444844
Chile,2021-07-23,Pfizer/BioNTech,6137966
Chile,2021-07-23,Sinovac,18443897
Chile,2021-07-24,CanSino,503616
Chile,2021-07-24,Oxford/AstraZeneca,446115
Chile,2021-07-24,Pfizer/BioNTech,6153022
Chile,2021-07-24,Sinovac,18460768
Chile,2021-07-25,CanSino,503658
Chile,2021-07-25,Oxford/AstraZeneca,446148
Chile,2021-07-25,Pfizer/BioNTech,6154262
Chile,2021-07-25,Sinovac,18462417
Chile,2021-07-26,CanSino,504608
Chile,2021-07-26,Oxford/AstraZeneca,449446
Chile,2021-07-26,Pfizer/BioNTech,6193024
Chile,2021-07-26,Sinovac,18476222
Chile,2021-07-27,CanSino,505387
Chile,2021-07-27,Oxford/AstraZeneca,452407
Chile,2021-07-27,Pfizer/BioNTech,6230279
Chile,2021-07-27,Sinovac,18486333
Chile,2021-07-28,CanSino,505920
Chile,2021-07-28,Oxford/AstraZeneca,454370
Chile,2021-07-28,Pfizer/BioNTech,6256035
Chile,2021-07-28,Sinovac,18493440
Chile,2021-07-29,CanSino,506399
Chile,2021-07-29,Oxford/AstraZeneca,456016
Chile,2021-07-29,Pfizer/BioNTech,6338369
Chile,2021-07-29,Sinovac,18499334
Chile,2021-07-30,CanSino,506675
Chile,2021-07-30,Oxford/AstraZeneca,457650
Chile,2021-07-30,Pfizer/BioNTech,6408953
Chile,2021-07-30,Sinovac,18503654
Chile,2021-07-31,CanSino,506687
Chile,2021-07-31,Oxford/AstraZeneca,457999
Chile,2021-07-31,Pfizer/BioNTech,6418364
Chile,2021-07-31,Sinovac,18505095
Chile,2021-08-01,CanSino,506688
Chile,2021-08-01,Oxford/AstraZeneca,458000
Chile,2021-08-01,Pfizer/BioNTech,6418766
Chile,2021-08-01,Sinovac,18505161
Chile,2021-08-02,CanSino,507688
Chile,2021-08-02,Oxford/AstraZeneca,459831
Chile,2021-08-02,Pfizer/BioNTech,6424719
Chile,2021-08-02,Sinovac,18620623
Chile,2021-08-03,CanSino,508542
Chile,2021-08-03,Oxford/AstraZeneca,461983
Chile,2021-08-03,Pfizer/BioNTech,6430880
Chile,2021-08-03,Sinovac,18750529
Chile,2021-08-04,CanSino,508766
Chile,2021-08-04,Oxford/AstraZeneca,463807
Chile,2021-08-04,Pfizer/BioNTech,6489154
Chile,2021-08-04,Sinovac,18754962
Chile,2021-08-05,CanSino,508948
Chile,2021-08-05,Oxford/AstraZeneca,465202
Chile,2021-08-05,Pfizer/BioNTech,6531035
Chile,2021-08-05,Sinovac,18757834
Chile,2021-08-06,CanSino,509128
Chile,2021-08-06,Oxford/AstraZeneca,466464
Chile,2021-08-06,Pfizer/BioNTech,6561901
Chile,2021-08-06,Sinovac,18760251
Chile,2021-08-07,CanSino,509144
Chile,2021-08-07,Oxford/AstraZeneca,466482
Chile,2021-08-07,Pfizer/BioNTech,6562798
Chile,2021-08-07,Sinovac,18760488
Chile,2021-08-08,CanSino,509144
Chile,2021-08-08,Oxford/AstraZeneca,466482
Chile,2021-08-08,Pfizer/BioNTech,6562811
Chile,2021-08-08,Sinovac,18760553
Chile,2021-08-09,CanSino,509364
Chile,2021-08-09,Oxford/AstraZeneca,467272
Chile,2021-08-09,Pfizer/BioNTech,6570369
Chile,2021-08-09,Sinovac,18850338
Chile,2021-08-10,CanSino,509617
Chile,2021-08-10,Oxford/AstraZeneca,467987
Chile,2021-08-10,Pfizer/BioNTech,6578229
Chile,2021-08-10,Sinovac,18929276
Chile,2021-08-11,CanSino,509727
Chile,2021-08-11,Oxford/AstraZeneca,469870
Chile,2021-08-11,Pfizer/BioNTech,6692841
